Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_230354_000.wav,ChiroSp,Myosp,C. Brabant,Secondary,Myosp,3,Myoema,1,2017,10,4,23,3,4/10/2017,23:03,4/10/2017,A-LIFE,6,59,0,1,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171004_231359_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,4,23,13,4/10/2017,23:13,4/10/2017,A-LIFE,4,58,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003229_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,15,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003249_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,0,32,5/10/2017,0:32,4/10/2017,A-LIFE,7,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003339_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,26,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003354_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,0,2017,10,5,0,33,5/10/2017,0:33,4/10/2017,A-LIFE,7,55,23,1,0,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003554_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,5,0,35,5/10/2017,0:35,4/10/2017,A-LIFE,3,57,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_003829_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,0,38,5/10/2017,0:38,4/10/2017,A-LIFE,21,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004044_000.wav,ChiroSp,PippiT,C. Brabant,Main,Pip50,0,PippiT,0,2017,10,5,0,40,5/10/2017,0:40,4/10/2017,A-LIFE,1,52,36,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004104_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoalc,0,2017,10,5,0,41,5/10/2017,0:41,4/10/2017,A-LIFE,10,56,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004204_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,0,42,5/10/2017,0:42,4/10/2017,A-LIFE,26,58,0,5,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_004204_000.wav,ChiroSp,Myosp,C. Brabant,Secondary,Myosp,5,Myoalc,0,2017,10,5,0,42,5/10/2017,0:42,4/10/2017,A-LIFE,8,59,0,2,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_005234_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,5,0,52,5/10/2017,0:52,4/10/2017,A-LIFE,7,58,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_011549_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,1,15,5/10/2017,1:15,4/10/2017,A-LIFE,11,56,0,5,3,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_011619_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,1,2017,10,5,1,16,5/10/2017,1:16,4/10/2017,A-LIFE,4,56,0,2,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_012229_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,1,22,5/10/2017,1:22,4/10/2017,A-LIFE,12,59,0,5,5,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_012254_000.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,3,Myoalc,0,2017,10,5,1,22,5/10/2017,1:22,4/10/2017,A-LIFE,20,58,0,5,5,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_012759_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,3,Rhifer,3,2017,10,5,1,27,5/10/2017,1:27,4/10/2017,A-LIFE,24,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_012759_000.wav,ChiroSp,Myosp,C. Brabant,Secondary,Myosp,5,Myoalc,1,2017,10,5,1,27,5/10/2017,1:27,4/10/2017,A-LIFE,5,51,0,1,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_013629_000.wav,ChiroSp,ChiroSp,C. Brabant,Main,Myosp,5,Myoalc,3,2017,10,5,1,36,5/10/2017,1:36,4/10/2017,A-LIFE,1,59,41,0,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-A/Sons/WAV/,A-LIFE_20171005_013849_000.wav,ChiroSp,Myosp,C. Brabant,Main,Rhisp,4,Rhifer,4,2017,10,5,1,38,5/10/2017,1:38,4/10/2017,A-LIFE,10,56,0,6,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_221336_054.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,2,2017,10,4,22,13,4/10/2017,22:13,4/10/2017,D-BARBA,2,58,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_221936_187.wav,Myosp,Myosp,C. Brabant,Main,Myosp,8,Myoema,1,2017,10,4,22,19,4/10/2017,22:19,4/10/2017,D-BARBA,3,74,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_222258_659.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,5,2017,10,4,22,22,4/10/2017,22:22,4/10/2017,D-BARBA,3,74,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_224818_406.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,4,22,48,4/10/2017,22:48,4/10/2017,D-BARBA,2,57,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_224947_825.wav,Myosp,Myosp,C. Brabant,Main,Myosp,8,Myoema,2,2017,10,4,22,49,4/10/2017,22:49,4/10/2017,D-BARBA,2,60,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_225002_563.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,4,22,50,4/10/2017,22:50,4/10/2017,D-BARBA,4,62,53,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_225332_941.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,4,22,53,4/10/2017,22:53,4/10/2017,D-BARBA,2,74,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_231320_838.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,3,2017,10,4,23,13,4/10/2017,23:13,4/10/2017,D-BARBA,4,74,48,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_231335_261.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,1,2017,10,4,23,13,4/10/2017,23:13,4/10/2017,D-BARBA,5,59,38,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_231341_519.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,3,2017,10,4,23,13,4/10/2017,23:13,4/10/2017,D-BARBA,11,75,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171004_232351_979.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,3,2017,10,4,23,23,4/10/2017,23:23,4/10/2017,D-BARBA,1,61,0,1,1,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235537_663.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,4,2017,10,11,23,55,11/10/2017,23:55,11/10/2017,D-BARBA,22,78,40,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235545_247.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,4,2017,10,11,23,55,11/10/2017,23:55,11/10/2017,D-BARBA,22,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235549_983.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,5,2017,10,11,23,55,11/10/2017,23:55,11/10/2017,D-BARBA,12,76,53,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235554_751.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,1,2017,10,11,23,55,11/10/2017,23:55,11/10/2017,D-BARBA,3,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235814_595.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,2,2017,10,11,23,58,11/10/2017,23:58,11/10/2017,D-BARBA,3,56,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235822_982.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,4,2017,10,11,23,58,11/10/2017,23:58,11/10/2017,D-BARBA,7,75,56,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235832_533.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,11,23,58,11/10/2017,23:58,11/10/2017,D-BARBA,5,75,22,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235837_437.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,3,2017,10,11,23,58,11/10/2017,23:58,11/10/2017,D-BARBA,7,76,51,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171011_235857_047.wav,Myoema,Myosp,C. Brabant,Main,Myosp,7,Myoema,6,2017,10,11,23,58,11/10/2017,23:58,11/10/2017,D-BARBA,15,77,31,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000034_381.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,12,0,0,12/10/2017,0:00,11/10/2017,D-BARBA,8,77,30,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000048_428.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,5,2017,10,12,0,0,12/10/2017,0:00,11/10/2017,D-BARBA,15,76,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000055_951.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,5,2017,10,12,0,0,12/10/2017,0:00,11/10/2017,D-BARBA,6,76,37,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000111_125.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,12,0,1,12/10/2017,0:01,11/10/2017,D-BARBA,7,75,55,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000228_121.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,12,0,2,12/10/2017,0:02,11/10/2017,D-BARBA,3,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000311_595.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,12,0,3,12/10/2017,0:03,11/10/2017,D-BARBA,6,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000316_089.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,1,2017,10,12,0,3,12/10/2017,0:03,11/10/2017,D-BARBA,5,58,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000429_265.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,2,2017,10,12,0,4,12/10/2017,0:04,11/10/2017,D-BARBA,5,73,50,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000435_497.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,5,2017,10,12,0,4,12/10/2017,0:04,11/10/2017,D-BARBA,8,75,31,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000555_481.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,12,0,5,12/10/2017,0:05,11/10/2017,D-BARBA,14,57,35,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000609_243.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,12,0,6,12/10/2017,0:06,11/10/2017,D-BARBA,35,74,54,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000626_433.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,2,2017,10,12,0,6,12/10/2017,0:06,11/10/2017,D-BARBA,4,74,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000655_265.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,3,2017,10,12,0,6,12/10/2017,0:06,11/10/2017,D-BARBA,19,74,0,0,1,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000704_771.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,4,2017,10,12,0,7,12/10/2017,0:07,11/10/2017,D-BARBA,11,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000715_459.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,12,0,7,12/10/2017,0:07,11/10/2017,D-BARBA,10,71,45,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000738_329.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,4,2017,10,12,0,7,12/10/2017,0:07,11/10/2017,D-BARBA,11,60,26,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000811_485.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,1,2017,10,12,0,8,12/10/2017,0:08,11/10/2017,D-BARBA,3,77,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000840_930.wav,Myosp,Myosp,C. Brabant,Main,Myosp,8,Myoema,5,2017,10,12,0,8,12/10/2017,0:08,11/10/2017,D-BARBA,12,74,36,0,1,1,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_000845_465.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,4,2017,10,12,0,8,12/10/2017,0:08,11/10/2017,D-BARBA,27,76,43,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_215639_453.wav,Myosp,Myosp,C. Brabant,Main,Myosp,7,Myoema,5,2017,10,12,21,56,12/10/2017,21:56,12/10/2017,D-BARBA,46,71,0,0,1,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_215642_504.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,4,2017,10,12,21,56,12/10/2017,21:56,12/10/2017,D-BARBA,42,77,0,0,1,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171012_215928_419.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,2,2017,10,12,21,59,12/10/2017,21:59,12/10/2017,D-BARBA,10,71,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171013_235815_993.wav,Myoema,Myosp,C. Brabant,Main,Myosp,6,Myoema,6,2017,10,13,23,58,13/10/2017,23:58,13/10/2017,D-BARBA,10,125,34,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171014_010359_808.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,4,Myoema,4,2017,10,14,1,3,14/10/2017,1:03,13/10/2017,D-BARBA,29,58,0,1,1,1,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171020_022819_205.wav,Myoema,Myosp,C. Brabant,Main,Myosp,6,Myoema,6,2017,10,20,2,28,20/10/2017,2:28,19/10/2017,D-BARBA,1,125,0,0,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171021_232624_921.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,2,2017,10,21,23,26,21/10/2017,23:26,21/10/2017,D-BARBA,10,65,0,1,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171022_020104_000.wav,Myosp,Myosp,C. Brabant,Main,Myosp,6,Myoema,3,2017,10,22,2,1,22/10/2017,2:01,21/10/2017,D-BARBA,5,59,0,1,0,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171022_020355_553.wav,ChiroSp,Myosp,C. Brabant,Main,Myosp,5,Myoema,4,2017,10,22,2,3,22/10/2017,2:03,21/10/2017,D-BARBA,16,62,0,0,1,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM2-D/Sons/WAV/,D-BARBA_20171022_021319_437.wav,Myoema,Myosp,C. Brabant,Main,Myosp,7,Myoema,7,2017,10,22,2,13,22/10/2017,2:13,21/10/2017,D-BARBA,1,67,0,0,2,0,ligne 161 - DB4,SM2-D,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191814_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,5,Rhifer,5,2017,11,6,19,18,6/11/2017,19:18,6/11/2017,A-LIFE,11,59,0,6,0,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191834_000.wav,Rhifer,Myosp,C. Brabant,Principal,Rhisp,9,Rhifer,9,2017,11,6,19,18,6/11/2017,19:18,6/11/2017,A-LIFE,13,61,0,6,1,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191854_000.wav,Rhifer,Myosp,C. Brabant,Principal,Rhisp,6,Rhifer,6,2017,11,6,19,18,6/11/2017,19:18,6/11/2017,A-LIFE,7,62,0,6,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191919_000.wav,Rhifer,Myosp,C. Brabant,Principal,Rhisp,6,Rhifer,6,2017,11,6,19,19,6/11/2017,19:19,6/11/2017,A-LIFE,25,59,0,6,0,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191919_000.wav,ChiroSp,Myosp,C. Brabant,Secondaire,Myosp,5,Myoalc,1,2017,11,6,19,19,6/11/2017,19:19,6/11/2017,A-LIFE,3,57,0,0,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_191944_000.wav,Rhifer,Myosp,C. Brabant,Principal,Rhisp,8,Rhifer,8,2017,11,6,19,19,6/11/2017,19:19,6/11/2017,A-LIFE,15,60,0,6,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A wav/,A-LIFE_20171106_192014_000.wav,parasi,ChiroSp,C. Brabant,Principal,parasi,0,parasi,0,2017,11,6,19,20,6/11/2017,19:20,6/11/2017,A-LIFE,13,58,0,6,0,1,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230229_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,4,Rhifer,4,2017,10,18,23,2,18/10/2017,23:02,18/10/2017,A-LIFE,4,59,0,5,2,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230754_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,1,Rhifer,1,2017,10,18,23,7,18/10/2017,23:07,18/10/2017,A-LIFE,2,58,17,4,4,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
E:/SM2A bis/,A-LIFE_20171018_230759_000.wav,ChiroSp,Myosp,C. Brabant,Principal,Rhisp,2,Rhifer,2,2017,10,18,23,7,18/10/2017,23:07,18/10/2017,A-LIFE,2,53,0,5,1,0,ligne 161 - DB5,SM2-A,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
