Directory,File,Id
/storage/LPB2018/,A-LPB_20180807_220109_000_1.wav,Myodau
/storage/LPB2018/,A-LPB_20180807_220109_000_2.wav,Myodau
/storage/LPB2018/,A-LPB_20180814_225434_229_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180814_225434_229_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180816_021127_449_1.wav,Myodau
/storage/LPB2018/,D-LPB_20180816_021127_449_2.wav,Myodau
/storage/LPB2018/,D-LPB_20180816_230602_757_1.wav,Myosp
/storage/LPB2018/,D-LPB_20180816_230602_757_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180608_231804_607_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180608_231804_607_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180609_025158_639_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180609_025158_639_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_221114_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_221114_000_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180712_001009_000_1.wav,Myoalc
/storage/LPB2018/,D-LPB_20180712_001009_000_2.wav,Myoalc
/storage/LPB2018/,D-LPB_20180814_222027_301_1.wav,Myomyo
/storage/LPB2018/,D-LPB_20180814_222027_301_2.wav,Myomyo
/storage/LPB2018/,A-LPB_20180808_220204_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_220204_000_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180627_230804_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180627_230804_000_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180807_221109_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180807_221109_000_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_221449_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_221449_000_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220549_850_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220549_850_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180814_021027_649_1.wav,Myosp
/storage/LPB2018/,D-LPB_20180814_021027_649_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180813_213048_273_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180813_213048_273_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180814_222032_301_1.wav,Myomyo
/storage/LPB2018/,D-LPB_20180814_222032_301_2.wav,Myomyo
/storage/LPB2018/,A-LPB_20180808_221049_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_221049_000_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180815_224739_000_1.wav,Myosp
/storage/LPB2018/,D-LPB_20180815_224739_000_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220529_850_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220529_850_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180817_024730_000_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180817_024730_000_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180807_225339_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180807_225339_000_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220534_850_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_220534_850_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_230154_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_230154_000_2.wav,Myosp
/storage/LPB2018/,C-LPB_20180701_225815_000_1.wav,Myoema
/storage/LPB2018/,C-LPB_20180701_225815_000_2.wav,Myoema
/storage/LPB2018/,D-LPB_20180815_044801_521_1.wav,Myomys
/storage/LPB2018/,D-LPB_20180815_044801_521_2.wav,Myomys
/storage/LPB2018/,E-LPB_20180817_004153_490_1.wav,Myomys
/storage/LPB2018/,E-LPB_20180817_004153_490_2.wav,Myomys
/storage/LPB2018/,E-LPB_20180816_231640_000_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180816_231640_000_2.wav,Myosp
/storage/LPB2018/,E-LPB_20180817_004113_490_1.wav,Myosp
/storage/LPB2018/,E-LPB_20180817_004113_490_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180627_000116_017_1.wav,Nyclei
/storage/LPB2018/,A-LPB_20180627_000116_017_2.wav,Nyclei
/storage/LPB2018/,B-LPB_20180609_051457_364_1.wav,Nycnoc
/storage/LPB2018/,B-LPB_20180609_051457_364_2.wav,Nycnoc
/storage/LPB2018/,B-LPB_20180620_224745_502_1.wav,Nyclei
/storage/LPB2018/,B-LPB_20180620_224745_502_2.wav,Nyclei
/storage/LPB2018/,A-LPB_20180808_220149_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_220149_000_2.wav,Myosp
/storage/LPB2018/,D-LPB_20180711_021738_763_1.wav,Pipnat
/storage/LPB2018/,D-LPB_20180711_021738_763_2.wav,Pipnat
/storage/LPB2018/,E-LPB_20180627_035622_987_1.wav,Pleaus
/storage/LPB2018/,E-LPB_20180627_035622_987_2.wav,Pleaus
/storage/LPB2018/,E-LPB_20180628_025650_836_1.wav,Pleaus
/storage/LPB2018/,E-LPB_20180628_025650_836_2.wav,Pleaus
/storage/LPB2018/,A-LPB_20180815_011153_077_1.wav,Pleaur
/storage/LPB2018/,A-LPB_20180815_011153_077_2.wav,Pleaur
/storage/LPB2018/,S4U00311_20180815_220826_000_1.wav,Plesp
/storage/LPB2018/,S4U00311_20180815_220826_000_2.wav,Plesp
/storage/LPB2018/,B-LPB_20180621_222719_159_1.wav,Nyclei
/storage/LPB2018/,B-LPB_20180621_222719_159_2.wav,Nyclei
/storage/LPB2018/,B-LPB_20180620_234512_407_1.wav,Nyclei
/storage/LPB2018/,B-LPB_20180620_234512_407_2.wav,Nyclei
/storage/LPB2018/,A-LPB_20180807_212809_000_1.wav,PippiT
/storage/LPB2018/,A-LPB_20180807_212809_000_2.wav,PippiT
/storage/LPB2018/,D-LPB_20180711_015927_123_1.wav,PippiT
/storage/LPB2018/,D-LPB_20180711_015927_123_2.wav,PippiT
/storage/LPB2018/,D-LPB_20180711_224312_786_1.wav,PippiT
/storage/LPB2018/,D-LPB_20180711_224312_786_2.wav,PippiT
/storage/LPB2018/,A-LPB_20180807_224634_000_1.wav,Pippyg
/storage/LPB2018/,A-LPB_20180807_224634_000_2.wav,Pippyg
/storage/LPB2018/,A-LPB_20180808_023124_000_1.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_023124_000_2.wav,Myosp
/storage/LPB2018/,A-LPB_20180808_220159_000_1.wav,Plesp
/storage/LPB2018/,A-LPB_20180808_220159_000_2.wav,Plesp
/storage/LPB2018/,D-LPB_20180711_232734_000_1.wav,Pleaus
/storage/LPB2018/,D-LPB_20180711_232734_000_2.wav,Pleaus
/storage/LPB2018/,B-LPB_20180624_222804_325_1.wav,Rhihip
/storage/LPB2018/,B-LPB_20180624_222804_325_2.wav,Rhihip
/storage/LPB2018/,B-LPB_20180626_044358_951_1.wav,Rhihip
/storage/LPB2018/,B-LPB_20180626_044358_951_2.wav,Rhihip
/storage/LPB2018/,B-LPB_20180624_045209_000_1.wav,Rhihip
/storage/LPB2018/,B-LPB_20180624_045209_000_2.wav,Rhihip
/storage/LPB2018/,A-LPB_20180701_000022_657_1.wav,Rhifer
/storage/LPB2018/,A-LPB_20180701_000022_657_2.wav,Rhifer
/storage/LPB2018/,B-LPB_20180617_020509_536_1.wav,Rhifer
/storage/LPB2018/,B-LPB_20180617_020509_536_2.wav,Rhifer
/storage/LPB2018/,A-LPB_20180624_232053_889_1.wav,Rhihip
/storage/LPB2018/,A-LPB_20180624_232053_889_2.wav,Rhihip
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_223315_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_223315_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_224940_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_224940_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230135_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230135_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230140_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230140_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230145_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_230145_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_231010_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_231010_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_232510_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_232510_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_234345_000_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_234345_000_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_234350_000_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_234350_000_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_001540_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_001540_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002545_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002545_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002550_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002550_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002555_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_002555_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_003500_000_1.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_003500_000_2.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_003505_000_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_003505_000_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_011125_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_011125_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_043022_939_1.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_043022_939_2.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053408_537_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053408_537_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053640_292_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053640_292_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053700_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053700_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053843_809_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053843_809_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053848_809_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053848_809_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053903_809_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053903_809_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053952_785_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053952_785_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053957_785_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_053957_785_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225035_000_1.wav,Plesp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225035_000_2.wav,Plesp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225040_000_1.wav,Pleaur
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225040_000_2.wav,Pleaur
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225045_000_1.wav,Plesp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_225045_000_2.wav,Plesp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_231010_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_231010_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_231015_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_231015_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_235655_000_1.wav,Eptser
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150803_235655_000_2.wav,Eptser
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_023858_144_1.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_023858_144_2.wav,Myodau
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_042555_425_1.wav,Pipnat
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_042555_425_2.wav,Pipnat
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_050435_823_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_050435_823_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_054348_215_1.wav,PippiT
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150804_054348_215_2.wav,PippiT
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_223150_000_1.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_223150_000_2.wav,ENVsp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_232914_960_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_232914_960_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_232919_960_1.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150801_232919_960_2.wav,Myosp
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054330_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054330_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054335_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054335_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054340_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054340_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054345_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054345_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054350_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054350_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054355_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054355_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054400_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054400_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054405_000_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054405_000_2.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054715_860_1.wav,Nyclei
/storage/Ecoduc20150801-04_CecileHerr/,SM2-BXL_20150802_054715_860_2.wav,Nyclei
/storage/études_complémentaires/,S4U00311_20190511_211553_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190511_211553_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190511_222844_1.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190511_222844_2.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190512_212514_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190512_212514_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190512_224050_1.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190512_224050_2.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190526_215408_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190526_215408_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190527_223456_1.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190527_223456_2.wav,Pip50
/storage/études_complémentaires/,S4U00311_20190527_224707_1.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190527_224707_2.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190528_000533_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190528_000533_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190528_220241_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190528_220241_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190904_202338_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190904_202338_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190904_205106_1.wav,Nyclei
/storage/études_complémentaires/,S4U00311_20190904_205106_2.wav,Nyclei
/storage/études_complémentaires/,S4U00311_20190905_203053_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190905_203053_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190905_233752_1.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190905_233752_2.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190829_205036_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190829_205036_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190829_220009_1.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190829_220009_2.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190829_233006_1.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190829_233006_2.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190829_233006_3.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190830_020107_1.wav,Nycnoc
/storage/études_complémentaires/,S4U00311_20190830_020107_2.wav,Nycnoc
/storage/études_complémentaires/,S4U00311_20190830_225647_1.wav,Myosp
/storage/études_complémentaires/,S4U00311_20190830_225647_2.wav,Myosp
/storage/études_complémentaires/,S4U00311_20190830_233928_1.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190830_233928_2.wav,Pipnat
/storage/études_complémentaires/,S4U00311_20190830_234059_1.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190830_234059_2.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190831_013840_1.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190831_013840_2.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190831_013840_3.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190831_013840_4.wav,Pleaur
/storage/études_complémentaires/,S4U00311_20190806_220053_1.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190806_220053_2.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190806_220053_3.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190806_220053_4.wav,Eptser
/storage/études_complémentaires/,S4U00311_20190807_215936_1.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190807_215936_2.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190807_215936_3.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190807_215936_4.wav,PippiT
/storage/études_complémentaires/,S4U00311_20190811_213644_1.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_213644_2.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_213644_3.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_213644_4.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_214133_1.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_214133_2.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_214133_3.wav,ENVsp
/storage/études_complémentaires/,S4U00311_20190811_214133_4.wav,ENVsp
/storage/études_complémentaires/,B-CHIROACT_20190802_215803_125_1.wav,PippiT
/storage/études_complémentaires/,B-CHIROACT_20190802_215803_125_2.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_1.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_2.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_3.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_4.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_5.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_6.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_7.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_8.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_9.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_10.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_11.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_12.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_13.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_14.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_15.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_16.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_17.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_18.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_19.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_20.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_21.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_22.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_23.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_24.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_25.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_26.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_27.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_28.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_29.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_30.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_31.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_32.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_33.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_34.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_35.wav,PippiT
/storage/études_complémentaires/,C-CHIROACT_20190802_223517_301_36.wav,PippiT
/storage/études_complémentaires/,D-CHIROACT_20190803_050915_777_1.wav,Plesp
/storage/études_complémentaires/,D-CHIROACT_20190803_050915_777_2.wav,Plesp
/storage/études_complémentaires/,D-CHIROACT_20190803_051336_639_1.wav,Pipnat
/storage/études_complémentaires/,D-CHIROACT_20190803_051336_639_2.wav,Pipnat
/storage/études_complémentaires/,C-CHIROACT_20190731_032440_749_1.wav,Eptser
/storage/études_complémentaires/,C-CHIROACT_20190731_032440_749_2.wav,Eptser
/storage/études_complémentaires/,C-CHIROACT_20190801_012420_903_1.wav,Eptser
/storage/études_complémentaires/,C-CHIROACT_20190801_012420_903_2.wav,Eptser
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_1.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_2.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_3.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_4.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_5.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_6.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_7.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_8.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_9.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_10.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190730_020307_581_11.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_020310_052_1.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_020310_052_2.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_020632_910_1.wav,Myomys
/storage/études_complémentaires/,D-CHIROACT_20190731_020632_910_2.wav,Myomys
/storage/études_complémentaires/,D-CHIROACT_20190731_020709_065_1.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_020709_065_2.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_021830_919_1.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_021830_919_2.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_023728_716_1.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_023728_716_2.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_025922_650_1.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_025922_650_2.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_030000_812_1.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_030000_812_2.wav,Myonat
/storage/études_complémentaires/,D-CHIROACT_20190731_030324_059_1.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_030324_059_2.wav,Myosp
/storage/études_complémentaires/,D-CHIROACT_20190731_040253_037_1.wav,Nyclei
