Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170318_212230_499.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,1,Myodas,0,2017,3,18,21,22,18/03/2017,21:22,18/03/2017,A-DASY,5,35,64,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170318_222613_523.wav,C. Brabant,ChiroSp,ChiroSp,Main,Myosp,2,Myoalc,2,2017,3,18,22,26,18/03/2017,22:26,18/03/2017,A-DASY,1,55,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170319_211743_967.wav,C. Brabant,Pipnat,Pip35,Main,Pip35,10,Pipnat,5,2017,3,19,21,17,19/03/2017,21:17,19/03/2017,A-DASY,24,38,185,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170320_011941_546.wav,P. Nyssen,Myodau,ChiroSp,Main,Myosp,5,Myodas,0,2017,3,20,1,19,20/03/2017,1:19,19/03/2017,A-DASY,49,36,79,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170320_012020_620.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,3,Barbar,1,2017,3,20,1,20,20/03/2017,1:20,19/03/2017,A-DASY,1,40,0,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170320_013523_459.wav,C. Brabant,Myosp,Myosp,Main,Myosp,9,Myodau,2,2017,3,20,1,35,20/03/2017,1:35,19/03/2017,A-DASY,77,42,57,6,3,3,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170320_023726_437.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,2,Barbar,1,2017,3,20,2,37,20/03/2017,2:37,19/03/2017,A-DASY,1,38,0,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170320_023918_041.wav,C. Brabant,Myodau,Myosp,Main,Myosp,9,Myodau,2,2017,3,20,2,39,20/03/2017,2:39,19/03/2017,A-DASY,66,43,54,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170320_235445_004.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,1,Myodau,1,2017,3,20,23,54,20/03/2017,23:54,20/03/2017,A-DASY,45,42,0,5,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_014811_777.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,4,Myodau,1,2017,3,21,1,48,21/03/2017,1:48,20/03/2017,A-DASY,36,44,66,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_020128_193.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,3,Myodau,1,2017,3,21,2,1,21/03/2017,2:01,20/03/2017,A-DASY,70,44,45,5,4,3,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_040143_881.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,1,Myodau,0,2017,3,21,4,1,21/03/2017,4:01,20/03/2017,A-DASY,35,41,80,6,2,2,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_192917_982.wav,C. Brabant,Pip35,ChiroSp,Main,Pip35,5,Pipnat,3,2017,3,21,19,29,21/03/2017,19:29,21/03/2017,A-DASY,10,42,177,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_210834_449.wav,C. Brabant,Myodau,Myosp,Main,Myosp,10,Myodau,0,2017,3,21,21,8,21/03/2017,21:08,21/03/2017,A-DASY,63,41,66,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170321_211949_571.wav,C. Brabant,Myosp,Myosp,Main,Myosp,9,Myodau,1,2017,3,21,21,19,21/03/2017,21:19,21/03/2017,A-DASY,35,40,92,6,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_211954_571.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,0,Barbar,0,2017,3,21,21,19,21/03/2017,21:19,21/03/2017,A-DASY,2,39,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_214845_313.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,1,Barbar,1,2017,3,21,21,48,21/03/2017,21:48,21/03/2017,A-DASY,10,36,196,6,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170321_220143_893.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,0,Barbar,0,2017,3,21,22,1,21/03/2017,22:01,21/03/2017,A-DASY,3,36,0,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170322_002614_785.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,0,Barbar,0,2017,3,22,0,26,22/03/2017,0:26,21/03/2017,A-DASY,2,32,0,3,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170322_005137_609.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,1,Barbar,1,2017,3,22,0,51,22/03/2017,0:51,21/03/2017,A-DASY,4,39,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170322_010513_636.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,0,Barbar,0,2017,3,22,1,5,22/03/2017,1:05,21/03/2017,A-DASY,3,37,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170322_205826_481.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,2,Barbar,1,2017,3,22,20,58,22/03/2017,20:58,22/03/2017,A-DASY,3,39,0,6,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170322_220520_130.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,1,Barbar,1,2017,3,22,22,5,22/03/2017,22:05,22/03/2017,A-DASY,2,40,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170323_023501_514.wav,C. Brabant,Myodau,Myosp,Main,Myosp,10,Myodau,0,2017,3,23,2,35,23/03/2017,2:35,22/03/2017,A-DASY,49,40,70,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170323_193959_371.wav,C. Brabant,ENVsp,Nycnoc,Secondary,ENVsp,10,Nycnoc,8,2017,3,23,19,39,23/03/2017,19:39,23/03/2017,A-DASY,8,23,36,10,5,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170323_194004_371.wav,C. Brabant,Nycnoc,Nycnoc,Secondary,ENVsp,9,Nycnoc,9,2017,3,23,19,40,23/03/2017,19:40,23/03/2017,A-DASY,4,20,39,8,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170323_200951_913.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,10,2017,3,23,20,9,23/03/2017,20:09,23/03/2017,A-DASY,13,38,353,10,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170323_222618_340.wav,C. Brabant,Myodau,Myosp,Main,Myosp,10,Myodau,0,2017,3,23,22,26,23/03/2017,22:26,23/03/2017,A-DASY,34,41,80,5,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170324_004921_492.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,2,Myomyo,2,2017,3,24,0,49,24/03/2017,0:49,23/03/2017,A-DASY,44,33,105,4,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170324_013404_000.wav,C. Brabant,ChiroSp,ChiroSp,Main,Barbar,0,Barbar,0,2017,3,24,1,34,24/03/2017,1:34,23/03/2017,A-DASY,13,38,86,4,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170324_022530_487.wav,C. Brabant,Pleaus,Plesp,Main,Plesp,10,Pleaus,5,2017,3,24,2,25,24/03/2017,2:25,23/03/2017,A-DASY,21,26,219,7,1,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170324_222249_577.wav,C. Brabant,Myodau,Myosp,Main,Myosp,9,Myodau,1,2017,3,24,22,22,24/03/2017,22:22,24/03/2017,A-DASY,79,41,55,5,3,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170325_013056_207.wav,C. Brabant et P. Nyssen,Myonat,Myosp,Main,Myosp,8,Myonat,3,2017,3,25,1,30,25/03/2017,1:30,24/03/2017,A-DASY,36,37,81,4,2,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170325_013101_207.wav,C. Brabant et P. Nyssen,Myonat,Myonat,Main,Myosp,7,Myonat,7,2017,3,25,1,31,25/03/2017,1:31,24/03/2017,A-DASY,3,27,0,1,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170325_013104_000.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,0,Myomyo,0,2017,3,25,1,31,25/03/2017,1:31,24/03/2017,A-DASY,22,36,90,4,4,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170325_194101_035.wav,C. Brabant,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,10,2017,3,25,19,41,25/03/2017,19:41,25/03/2017,A-DASY,6,20,423,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170325_201947_848.wav,C. Brabant,ChiroSp,ChiroSp,Main,Myosp,1,Myoalc,1,2017,3,25,20,19,25/03/2017,20:19,25/03/2017,A-DASY,5,53,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170325_202105_049.wav,C. Brabant,Pleaur,Pleaur,Main,Plesp,10,Pleaur,9,2017,3,25,20,21,25/03/2017,20:21,25/03/2017,A-DASY,16,24,210,5,10,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170325_211422_318.wav,C. Brabant,ChiroSp,ChiroSp,Main,Rhisp,1,Rhihip,1,2017,3,25,21,14,25/03/2017,21:14,25/03/2017,A-DASY,1,44,0,5,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/NOISE/,A-DASY_20170325_220601_799.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,3,Myoema,1,2017,3,25,22,6,25/03/2017,22:06,25/03/2017,A-DASY,2,56,0,2,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170325_221842_278.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,10,2017,3,25,22,18,25/03/2017,22:18,25/03/2017,A-DASY,22,41,202,10,0,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_A_hollain/wav/,A-DASY_20170326_015337_734.wav,C. Brabant,Myodau,Myosp,Main,Myosp,10,Myodau,0,2017,3,26,1,53,26/03/2017,1:53,25/03/2017,A-DASY,68,41,66,6,3,0,Hollain (Escaut),SM2-A,B. Gauquie,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170311_193103_685.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,10,2017,3,11,19,31,11/03/2017,19:31,11/03/2017,B-DASY,30,40,135,10,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170311_193108_685.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,10,2017,3,11,19,31,11/03/2017,19:31,11/03/2017,B-DASY,25,39,180,10,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/NOISE/,B-DASY_20170311_194832_969.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,1,Myomys,1,2017,3,11,19,48,11/03/2017,19:48,11/03/2017,B-DASY,2,40,0,5,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/NOISE/,B-DASY_20170311_195344_945.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,3,Myoema,0,2017,3,11,19,53,11/03/2017,19:53,11/03/2017,B-DASY,5,50,73,5,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170311_203206_799.wav,C. Brabant,Myodau,Myosp,Main,Myosp,9,Myodau,2,2017,3,11,20,32,11/03/2017,20:32,11/03/2017,B-DASY,51,43,86,6,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170311_230013_257.wav,C. Brabant,Pleaus,Plesp,Main,Plesp,10,Pleaus,2,2017,3,11,23,0,11/03/2017,23:00,11/03/2017,B-DASY,14,26,209,7,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170312_190626_907.wav,C. Brabant,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,8,2017,3,12,19,6,12/03/2017,19:06,12/03/2017,B-DASY,11,20,321,10,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170312_192858_225.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,10,2017,3,12,19,28,12/03/2017,19:28,12/03/2017,B-DASY,15,38,187,10,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170312_202027_152.wav,C. Brabant,Myodau,Myosp,Main,Myosp,10,Myodau,0,2017,3,12,20,20,12/03/2017,20:20,12/03/2017,B-DASY,34,43,96,5,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170312_205305_272.wav,C. Brabant,Myosp,Myosp,Main,Myosp,10,Myodau,2,2017,3,12,20,53,12/03/2017,20:53,12/03/2017,B-DASY,55,43,81,5,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/NOISE/,B-DASY_20170313_191831_954.wav,C. Brabant,ChiroSp,ChiroSp,Main,ENVsp,0,Nyclas,0,2017,3,13,19,18,13/03/2017,19:18,13/03/2017,B-DASY,1,17,0,8,5,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170313_203141_870.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,8,Pipnat,8,2017,3,13,20,31,13/03/2017,20:31,13/03/2017,B-DASY,3,40,0,6,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/NOISE/,B-DASY_20170313_204550_250.wav,C. Brabant et P. Nyssen,Myosp,ChiroSp,Main,Myosp,4,Myobec,4,2017,3,13,20,45,13/03/2017,20:45,13/03/2017,B-DASY,7,39,93,6,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170313_212833_201.wav,C. Brabant,Myodau,Myosp,Main,Myosp,9,Myodau,2,2017,3,13,21,28,13/03/2017,21:28,13/03/2017,B-DASY,51,41,87,4,2,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/NOISE/,B-DASY_20170313_230150_788.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,2,Myomyo,0,2017,3,13,23,1,13/03/2017,23:01,13/03/2017,B-DASY,40,35,84,5,3,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170314_192319_119.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,6,Pipnat,6,2017,3,14,19,23,14/03/2017,19:23,14/03/2017,B-DASY,24,41,174,9,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170314_193454_677.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,5,Myodau,0,2017,3,14,19,34,14/03/2017,19:34,14/03/2017,B-DASY,36,41,113,5,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170314_194602_001.wav,C. Brabant,Myosp,ChiroSp,Main,Myosp,4,Myodau,1,2017,3,14,19,46,14/03/2017,19:46,14/03/2017,B-DASY,12,43,124,4,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170316_191628_292.wav,C. Brabant,Pipnat,Pipnat,Main,Pip35,10,Pipnat,9,2017,3,16,19,16,16/03/2017,19:16,16/03/2017,B-DASY,31,38,180,10,1,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
H:/Dasy_Escaut_BenoitGauquie/__dasy_B_leaucourt/wav/,B-DASY_20170316_194030_762.wav,C. Brabant,Nycnoc,Nycnoc,Main,ENVsp,10,Nycnoc,8,2017,3,16,19,40,16/03/2017,19:40,16/03/2017,B-DASY,9,21,423,9,0,0,Hérinnes (Escaut),SM2-B,H. Vandewalle,Divers Plecotus,Cours d'eau - fleuves et gd rivières (L >10 m),"Chemin (induré, circulation véhicule lents)"
